,rxn,real_molrank,energy_molrank,max_rate
1503,s20 + s38 = s32 + s8,1.7781694707477006e-16,7.14887656343859e-30,4.3527266908909744e-36
1504,s15 + s39 = s26 + s40,3.391287164790055e-29,9.048441694635676e-41,5.632444116808113e-75
1505,s6 + s9 = s23 + s43,1.1289108879907363e-24,4.4161561805054175e-45,1.0860482685298818e-31
1506,s17 + s36 = s26 + s29,4.395769061749761e-26,5.2619364625541337e-39,2.421393250807913e-39
1507,s1 + s22 = s4 + s44,1.2057990048675286e-26,1.8924419115720887e-33,3.4929785754470456e-65
1508,s27 + s39 = s21 + s32,6.172022944484464e-21,1.3054709822759982e-30,1.6882834306844778e-59
1509,s20 + s6 = s28 + s8,23562.98371670539,2.6721444902932658e-15,0.00017515317651347964
1510,s22 + s43 = s1 + s23,2.2898391761430122e-50,5.058750179004944e-57,5.912316800054622e-84
1511,s1 + s20 = s19 + s6,1.0769662042834035e-21,6.914462998276633e-33,6.779976571339625e-43
1512,s27 + s49 = s18 + s4,2.959690294875127e-17,1.5668440431238569e-30,1.1358755010606657e-41
1513,s15 + s39 = s18 + s23,1.9644671129557598e-25,9.048441694635676e-41,3.2626995873160374e-71
1514,s1 + s40 = s30 + s33,9.786644606988152e-22,1.923350975588328e-43,9.213825873218148e-55
1515,s15 + s34 = s23 + s6,2.983389449763618e-22,4.680743905722508e-40,1.066804472840206e-64
1516,s8 + s9 = s24 + s33,1.353460239115174e-13,1.390751542431439e-26,3.576764133646324e-21
1517,s33 + s49 = s28 + s4,9.22345833547808e-11,9.340758981343609e-27,1.0518088644190271e-09
1518,s20 + s35 = s28 + s29,3.118010875027041e-08,5.347397371124578e-15,1.2943978120359077e-20
1519,s1 + s38 = s11 + s4,5.619187418024371e-19,1.7286669895704065e-33,4.6874948903066847e-45
1520,s25 + s3 = s31 + s49,1.146728839118298e-19,2.850367619555306e-29,5.79030759385247e-50
1521,s20 + s21 = s30 + s42,3.226568702743397e-20,1.1964551140152596e-33,4.590070443763577e-33
1522,s27 + s40 = s2 + s45,1.0932907398366698e-25,1.0783665227179978e-40,9.566291685612815e-66
1523,s28 + s38 = s19 + s4,0.11831880259357283,2.6737779397896595e-15,2.7460516160761266e-14
1524,s12 + s46 = s29 + s35,3.434646354969603e-45,1.8673759940408358e-51,7.600962168432526e-49
1525,s15 + s2 = s11 + s20,3.245827741848308e-36,6.007769989221427e-59,4.523218102774244e-53
1526,s20 + s41 = s32 + s47,6.373329948439726e-14,9.055677415123636e-30,4.624808960376407e-37
1527,s26 + s40 = s20 + s33,6.103043977430723e-23,9.945765302586974e-41,1.273118875184442e-49
1528,s3 + s9 = s16 + s29,2.825635626056369e-28,6.873727992332484e-30,8.003601365762978e-43
1529,s16 + s3 = s35 + s4,1.3356394871535435e-12,3.8666437072430875e-15,4.328821196795041e-21
1530,s18 + s6 = s25 + s4,5.368346959584552e-38,4.7354952282537535e-55,9.944073969857912e-35
1531,s15 + s45 = s16 + s7,1.7454993663145517e-26,6.448798638227771e-41,6.910521143818869e-72
1532,s26 + s9 = s23 + s8,2.0468580824091575e-22,1.196287658639416e-37,4.945342287416983e-37
1533,s20 + s9 = s11 + s19,1.9011035090935912e-25,4.280416550739495e-38,1.0357909586022644e-39
1534,s27 + s29 = s11 + s19,1.7389219539577011e-35,8.069631336675184e-42,6.85106686315261e-62
1535,s8 + s9 = s16 + s19,0.10392310718317785,5.1342744207627556e-23,2.746356573229502e-09
1536,s1 + s27 = s19 + s4,2.100247928606275e-22,9.37432168009928e-34,2.5486683845446093e-57
1537,s22 + s27 = s11 + s5,1.2109416659708472e-40,8.648863463752424e-49,2.1968007477040873e-85
1538,s15 + s20 = s14 + s2,4.7573832700156714e-32,2.6870322641958557e-40,1.2117083558228418e-68
1539,s24 + s43 = s11 + s23,3.826946961102039e-66,4.557425334760105e-64,2.7204045782066384e-85
1540,s15 + s25 = s2 + s46,4.474002367715433e-34,3.7042232465952425e-40,9.860156384161203e-86
1541,s3 + s9 = s11 + s19,1.542421376569951e-51,1.2565807176724474e-53,4.368902247076567e-66
1542,s37 + s43 = s18 + s32,2.936428546023736e-26,2.602227978904096e-35,4.6644258505470355e-38
1543,s37 + s9 = s29 + s47,7.954663949999315e-43,6.597496974354131e-40,6.93378750056895e-52
1544,s25 + s26 = s3 + s44,8.180222435606745e-26,3.723813030901026e-43,9.301050575366521e-55
1545,s19 + s20 = s14 + s16,4.314399998231885e-12,6.230869381421202e-29,1.255843710187468e-08
1546,s15 + s32 = s44 + s48,2.8362536273824603e-62,2.687740145244283e-81,1.6714168754396344e-106
1547,s12 + s46 = s16 + s2,2.7657516416674664e-28,9.409048615831773e-41,6.120680682358231e-32
1548,s27 + s37 = s11 + s48,1.5863833221574356e-76,7.735046038184085e-97,5.343617027937051e-98
1549,s16 + s46 = s17 + s5,2.3588889269714255e-43,1.721271096570628e-46,2.0211178642920638e-49
1550,s12 + s3 = s44 + s8,1.3640267363554863e-66,3.590867665809913e-78,1.227391717846212e-72
1551,s16 + s35 = s28 + s29,3928.565864795832,1.3746688812759053e-08,0.01885904244689418
1552,s29 + s38 = s27 + s8,87047.14961008813,2.673777939795252e-15,3.9922368674563617e-13
1553,s24 + s47 = s23 + s29,6.936326179504769e-31,2.7708838636427415e-29,4.932222822453555e-43
1554,s1 + s8 = s29 + s46,5.5094531552698804e-09,3.734537973399171e-26,5.937087877399227e-24
1555,s40 + s49 = s28 + s45,3.5416941400601958e-31,3.2147296858124405e-40,5.553830515104551e-55
1556,s3 + s32 = s10 + s8,2.7577351738751735e-19,4.454781363024533e-28,3.760807129863305e-42
1557,s43 + s9 = s17 + s44,1.9724742065342933e-41,1.9289129621105054e-54,7.23580490754269e-59
1558,s41 + s43 = s32 + s35,2.7620823196155317e-19,1.793167374311841e-27,2.928757081198661e-45
1559,s3 + s46 = s22 + s4,6.879014761864404e-39,2.2391959527597854e-44,2.5699434843514238e-52
1560,s40 + s46 = s11 + s20,2.379316298980694e-49,1.5724657428772932e-64,4.719251286389073e-74
1561,s3 + s37 = s2 + s31,3.63151452894965e-30,2.5746375119157987e-34,1.409415511930375e-40
1562,s16 + s3 = s18 + s23,2.7347361306522016e-37,5.052999298447384e-38,8.863307684349406e-46
1563,s37 + s6 = s19 + s43,7.737764110981258e-44,9.208435325520073e-53,3.22647929565595e-45
1564,s3 + s41 = s29 + s47,2.391956477638466e-38,8.08318925077591e-39,1.1104366839959674e-61
1565,s11 + s38 = s31 + s45,6.364204471388261e-25,2.403523165448257e-30,1.9469177089488564e-50
1566,s21 + s47 = s11 + s25,8.631738513402627e-71,8.078693528120103e-76,2.049794524365766e-78
1567,s12 + s9 = s19 + s45,1.2604431675137876e-45,3.694681488443258e-55,4.054401597728244e-50
1568,s23 + s46 = s18 + s6,1.1919391734031286e-12,5.143810917318365e-27,9.02802029669573e-34
1569,s27 + s45 = s18 + s22,3.277977212113305e-26,1.8746854695954414e-35,5.28518306680033e-63
1570,s15 + s49 = s11 + s26,8.942458083211121e-25,1.086006289015782e-40,6.145911129152225e-59
1571,s27 + s46 = s17 + s19,1.415339644980699e-21,1.086098672149251e-36,2.3571800066043735e-47
1572,s20 + s45 = s11 + s43,2.5805815058505297e-30,5.126256458071079e-31,1.4308434061016952e-54
1573,s37 + s43 = s19 + s23,1.750509148000193e-59,4.804588045814536e-66,2.7806295959789937e-71
1574,s27 + s41 = s19 + s29,1.861875929424275e-20,7.167929538009642e-32,1.7738837025071102e-56
1575,s15 + s27 = s11 + s19,4.752428891368838e-51,5.313226678081356e-48,1.640461332592451e-101
1576,s49 + s6 = s18 + s45,1.307632093734001e-30,3.7323343360188554e-34,6.908749374151335e-35
1577,s1 + s49 = s15 + s34,6.419231469625094e-27,2.794588811363825e-33,1.5520556474451355e-45
1578,s26 + s32 = s2 + s4,1.973842000359315e-21,7.703496889064796e-29,1.352392549867264e-43
1579,s41 + s45 = s25 + s49,2.923818500167387e-42,1.731088265918143e-46,3.3531121605820163e-74
1580,s22 + s32 = s2 + s39,4.729013921109595e-17,1.1740477851257676e-32,2.1620101385597537e-56
1581,s3 + s6 = s11 + s24,7.194294222252702e-78,1.4705161573057665e-81,3.2109156721558332e-86
1582,s15 + s23 = s28 + s32,7.106886408066004e-23,3.261923150848064e-40,4.526717934402007e-67
1583,s1 + s43 = s33 + s47,10791.803936833643,1.3691730492397195e-30,2.449743476955401e-21
1584,s26 + s27 = s20 + s29,2.059413150382869e-31,1.4052686241283076e-46,5.560523392008433e-58
1585,s18 + s43 = s16 + s22,3.391114022903491e-37,1.693886962440984e-48,2.396111032333258e-44
1586,s3 + s36 = s19 + s2,1.9635231544819685e-39,4.935755867594994e-39,3.2192536197545506e-67
1587,s3 + s9 = s11 + s43,3.551855028805129e-43,1.0840792880786711e-42,1.0060614856846276e-57
1588,s12 + s27 = s20 + s33,1.3288684500297533e-52,6.166945283623852e-59,7.985507445926681e-72
1589,s16 + s6 = s18 + s44,3.2078971064651223e-40,3.9052809121104827e-59,3.182317549973453e-41
1590,s26 + s46 = s18 + s3,3.094771126257198e-23,5.298309903537039e-28,9.648455042831663e-36
1591,s1 + s20 = s29 + s48,2.7049266608969762e-22,6.914462998276633e-33,1.7028704628922067e-43
1592,s1 + s38 = s18 + s24,1.168792323936721e-16,1.7286669895704065e-33,9.75000055828231e-43
1593,s26 + s43 = s14 + s44,5.201931203520041e-49,7.948316206352491e-66,1.4462192051138402e-65
1594,s1 + s6 = s39 + s44,1.936095481866171e-61,1.941205411556415e-74,1.1522783662677207e-75
1595,s15 + s20 = s23 + s4,1.1461113915064118e-24,2.6870322641958557e-40,2.9191525487234685e-61
1596,s21 + s36 = s20 + s33,7.133148010204657e-53,5.0372560688397165e-55,2.004819125124723e-77
1597,s3 + s46 = s11 + s25,3.092340320028555e-71,4.054576076509531e-76,1.155272976140654e-84
1598,s1 + s25 = s32 + s47,9.929151858378474e-29,9.53197135636331e-33,7.1317170979852525e-65
1599,s20 + s27 = s11 + s18,2.0673650697595311e-16,7.346633435354473e-32,5.346316846079194e-45
1600,s2 + s38 = s42 + s46,1.4113219154390765e-19,2.004020672456936e-27,5.2393746041130015e-20
1601,s16 + s9 = s17 + s43,0.019058981754101038,1.7776989107957554e-15,2.1193007895469618e-09
1602,s21 + s43 = s11 + s46,1.4288016583268534e-62,3.7038702789652125e-66,1.6542154641148806e-78
1603,s20 + s36 = s25 + s43,2.1590421736630297e-28,6.825932398475457e-39,4.976557159318753e-55
1604,s26 + s9 = s4 + s48,1.5737831668252203e-37,6.177124482147052e-50,3.8023625150236545e-52
1605,s26 + s9 = s20 + s35,9.587479320067775e-34,1.76933071229391e-34,2.316397375994985e-48
1606,s12 + s6 = s7 + s8,4.12030079223484e-75,4.725966973570312e-89,1.0179264619054412e-73
1607,s41 + s6 = s14 + s8,2.0834055154557172e-26,3.565940397657759e-34,5.795328634992235e-42
1608,s12 + s32 = s11 + s31,7.943089100662629e-60,1.1959768227327373e-72,6.288704586076696e-73
1609,s2 + s20 = s12 + s8,3.717457939462776e-16,8.015845082417228e-27,5.959270414615414e-12
1610,s19 + s21 = s45 + s8,2.7349256626493364e-20,6.590091333699883e-36,3.2761054579082776e-14
1611,s26 + s49 = s23 + s44,2.901747340684259e-62,2.5981752809301642e-74,2.231912601426082e-73
1612,s3 + s40 = s25 + s8,1.9314558711666203e-24,5.751441267390358e-40,9.362164524194173e-52
1613,s20 + s27 = s11 + s47,7.917948336524736e-31,1.14661080232981e-46,2.047623866590279e-59
1614,s11 + s6 = s14 + s17,1.776771949373468e-23,2.1618261038250313e-19,3.3071021718125802e-37
1615,s2 + s36 = s3 + s4,5.597034349160221e-33,1.9134908141089318e-36,2.9710425667297254e-41
1616,s1 + s48 = s20 + s43,2.1070412612220155e-18,4.199670463806533e-35,1.6803636117643565e-53
1617,s13 + s35 = s29 + s32,3.7102142014013557e-22,1.7523986930748012e-20,1.8159685989820357e-30
1618,s3 + s35 = s30 + s45,2.1968481703666522e-26,8.305496817089872e-40,2.21418405633893e-39
1619,s15 + s16 = s28 + s4,5.799396328058734e-13,5.024934821882945e-26,3.4725724929842914e-42
1620,s12 + s41 = s20 + s8,3.1963749773453652e-52,1.6944369319989532e-58,9.413016044540272e-66
1621,s20 + s45 = s22 + s32,4.692511448185515e-25,1.787876517854484e-31,2.601835690316638e-49
1622,s28 + s49 = s11 + s43,1.3044416901948833e-23,2.7010066705231413e-36,4.614536735760458e-29
1623,s6 + s8 = s33 + s44,1.9026568048907586e-57,1.2665712629487549e-64,3.54798040268547e-56
1624,s12 + s27 = s3 + s4,1.0562083731991042e-25,3.359930876690634e-38,6.347023912293732e-45
1625,s35 + s41 = s29 + s44,1.0071020710246358e-30,3.4352623046201867e-47,1.0037397144246068e-50
1626,s23 + s27 = s16 + s20,2.1837317952818915e-31,4.706165065274146e-30,4.055811257413857e-68
1627,s28 + s7 = s18 + s2,1.4071548976248315e-05,2.4015602350588903e-15,2.125376075327871e-18
1628,s1 + s29 = s2 + s48,2.2545439971721904e-06,3.8314122887879385e-20,6.407672141028046e-26
1629,s1 + s11 = s25 + s3,2.6870024111707836e-28,2.324711001164492e-33,7.76108585410224e-55
1630,s20 + s9 = s18 + s44,1.233776654289533e-12,9.506062264791897e-30,6.722067984909165e-27
1631,s40 + s45 = s31 + s47,4.331307728596492e-42,1.9089341037726154e-40,5.278642372728601e-78
1632,s27 + s8 = s33 + s39,1.7349723261619214e-29,3.963374466365451e-49,4.994369375874018e-49
1633,s26 + s27 = s23 + s47,1.141431623836417e-44,2.3728328815169665e-57,3.0819251802585577e-71
1634,s6 + s9 = s16 + s32,0.004147474870303611,3.302789147573698e-22,3.9900030636442897e-10
1635,s23 + s46 = s32 + s8,8.84083001381374e-19,5.143810917318365e-27,6.696247139563787e-40
1636,s26 + s27 = s10 + s11,7.386512291864135e-64,5.123840330671403e-59,1.994397014345199e-90
1637,s20 + s22 = s23 + s29,7.769728205062314e-24,7.826165311728837e-30,3.4006592766678233e-56
1638,s15 + s26 = s29 + s32,1.0536787851024488e-26,3.359897945806504e-41,2.196788041787622e-64
1639,s23 + s6 = s13 + s4,0.12684465834861533,5.61228597097302e-15,1.0485572476697942e-17
1640,s15 + s38 = s8 + s9,4.908408091388604e-08,6.71777978446587e-41,1.1382281350058095e-49
1641,s41 + s9 = s19 + s23,1.4517816333045385e-31,1.463996940423421e-41,1.502774396662802e-53
1642,s3 + s6 = s29 + s48,1.4050026623274744e-75,9.987148729715324e-80,6.270726395834489e-84
1643,s39 + s40 = s29 + s33,4.863567743703156e-18,2.6784646111442198e-40,1.2692319952105748e-54
1644,s1 + s6 = s18 + s19,1.8418644472943524e-17,1.2930520248250369e-18,1.0961962238397692e-31
1645,s45 + s50 = s2 + s32,6.639297670200488e-32,3.5126283748614094e-32,1.0595084844032157e-38
1646,s37 + s6 = s44 + s49,6.771296583235821e-66,1.2196119102268904e-87,2.8234833625324473e-67
1647,s40 + s46 = s43 + s45,2.783979195644622e-39,1.1786483082280833e-37,5.521879291943985e-64
1648,s18 + s25 = s23 + s4,4.845456349513492e-22,1.6051272530953875e-27,5.059818018932398e-41
1649,s23 + s38 = s32 + s35,3.687448700498689e-25,8.678379592071687e-30,4.932771099001303e-53
1650,s15 + s33 = s18 + s46,6.235724302497077e-17,2.1717542091314474e-37,1.0279721969254559e-39
1651,s15 + s35 = s19 + s29,5.4241800266361495e-17,5.024934706939174e-26,1.2235534380302483e-51
1652,s20 + s27 = s14 + s7,6.927423739690052e-31,1.2836191561927231e-42,1.7914688983180787e-59
1653,s27 + s9 = s18 + s23,8.80582426921691e-25,1.2887896804628632e-30,2.3643618168310798e-52
1654,s3 + s40 = s4 + s48,2.279641036892562e-50,3.0962069846445607e-51,1.104988975523512e-77
1655,s3 + s47 = s17 + s43,2.0805220321924814e-09,1.820185551710636e-28,1.2370249011613544e-20
1656,s20 + s43 = s44 + s47,1.6984848038482468e-41,2.4221387416715347e-55,4.8134842851081574e-60
1657,s20 + s32 = s3 + s9,9.199149041107514e-27,6.160765898822807e-28,1.9958755149430153e-49
1658,s22 + s9 = s3 + s47,6.686963122403703e-32,2.6017451605988548e-30,3.930910374087333e-63
1659,s1 + s32 = s39 + s47,2.3047840382314558e-18,3.470513928991529e-40,4.512212983455397e-47
1660,s3 + s39 = s16 + s20,1.0221649592396103e-31,6.962697304361978e-30,7.854615247044947e-57
1661,s45 + s49 = s33 + s47,8.431788114949912e-35,2.7736413976143746e-30,8.615905574546633e-56
1662,s37 + s6 = s19 + s24,2.4587515276263083e-48,4.483736720200824e-70,1.0252458957478727e-49
1663,s27 + s45 = s22 + s33,2.2279670571987084e-35,4.2775010163648014e-38,3.5922195311736534e-72
1664,s17 + s41 = s11 + s4,1.4187387270048984e-36,2.548847619389601e-40,4.159678572086082e-49
1665,s40 + s6 = s20 + s47,3.4178447853447447e-37,7.050257189277695e-58,8.984220640297866e-57
1666,s38 + s6 = s17 + s46,3.1041527444496043e-28,5.035865628077919e-33,2.7817496103191243e-39
1667,s41 + s46 = s25 + s43,5.021979578661997e-39,3.280023425125359e-41,1.0299558588040136e-59
1668,s20 + s27 = s19 + s48,4.556846610909065e-37,1.8997399559306006e-53,1.178424950545177e-65
1669,s20 + s32 = s23 + s39,1.6146708704292767e-46,7.621943207966526e-61,3.5032393111369037e-69
1670,s6 + s8 = s19 + s38,2.242936079079637e-45,1.575063471906076e-54,4.1825163805658813e-44
1671,s28 + s42 = s29 + s4,0.003483429237699507,2.1541073584520135e-20,2.2260007836041137e-10
1672,s31 + s39 = s32 + s7,1.942356054583246e-23,7.717510848831807e-33,2.1231882348006964e-31
1673,s12 + s15 = s2 + s20,1.8079325804819082e-38,9.901212938494115e-53,3.1607084950063167e-65
1674,s48 + s9 = s18 + s2,4.0959113791249966e-11,5.773742506179098e-32,2.709247640546716e-39
1675,s25 + s45 = s15 + s17,2.444418155647339e-31,6.947742447966107e-30,3.8036005513366746e-69
1676,s43 + s45 = s10 + s11,8.742820387271945e-44,4.840618661666073e-54,6.2532268029385685e-71
1677,s15 + s22 = s43 + s45,1.2735479463045518e-14,7.354226171689814e-41,9.810070546348851e-69
1678,s23 + s43 = s19 + s8,7.071152815697728e-12,6.873621999046448e-27,2.2293071757512713e-38
1679,s15 + s25 = s39 + s45,9.518800227067315e-30,3.7042232465952425e-40,2.097827652165485e-81
1680,s6 + s9 = s33 + s49,2.182188787991879e-27,4.363930668549564e-35,2.099335191125687e-34
1681,s13 + s37 = s4 + s45,1.1653089146747211e-30,3.795350394085055e-36,1.0604815305266848e-39
1682,s38 + s46 = s29 + s8,2.653914401367104e-16,1.0593440555609729e-27,4.6456118441933394e-33
1683,s15 + s9 = s20 + s26,7.560007998057846e-25,8.932820751009936e-41,3.090480471477772e-60
1684,s1 + s28 = s29 + s49,1.5892475588230497e-06,2.5861040495279406e-18,7.486154063521926e-21
1685,s26 + s8 = s11 + s6,4.366738009429815e-12,7.892831820561115e-32,3.7936650462170566e-17
1686,s27 + s38 = s11 + s49,3.595156456077467e-29,4.0825783360265206e-51,2.649314828993616e-60
1687,s15 + s27 = s19 + s33,2.845091074229418e-33,3.642958942097979e-41,9.82079269708541e-84
1688,s3 + s8 = s4 + s6,3.9348993444222235e-25,1.1167475976803562e-22,4.51458099413801e-34
1689,s2 + s6 = s19 + s23,6.012665020405417e-53,5.495245274250549e-66,1.1928543406050686e-41
1690,s27 + s38 = s14 + s48,4.093060151553467e-34,5.69415892611387e-53,3.0162261609345106e-65
1691,s20 + s39 = s18 + s4,2.1827173096313565e-20,9.629102894382054e-30,4.347227119313459e-45
1692,s35 + s5 = s11 + s46,8.190802228034754e-15,6.574746676921284e-33,2.646347382632278e-39
1693,s1 + s41 = s39 + s42,1.7937453020272348e-23,2.1897497427473894e-33,1.4049731714082708e-52
1694,s3 + s45 = s11 + s4,5.885038506218874e-35,4.9118375695563575e-42,1.784301408551214e-59
1695,s27 + s8 = s2 + s46,2.5071678821417734e-13,2.093845990381924e-23,7.217246236108071e-33
1696,s40 + s47 = s16 + s23,2.001236674065252e-51,7.002031501381922e-39,3.1599516140469873e-74
1697,s40 + s6 = s16 + s29,3.472350524962714e-18,3.284294321273268e-28,9.127495604974493e-38
1698,s15 + s38 = s31 + s4,1.3545657929083414e-21,6.71777978446587e-41,3.1411505879262483e-63
1699,s3 + s40 = s33 + s45,2.9427587396746595e-32,5.751441267390358e-40,1.4264157875480528e-59
1700,s1 + s35 = s33 + s4,771.3068510048275,1.2930520248250521e-18,6.34816536194239e-17
1701,s26 + s37 = s20 + s36,9.915854863792421e-46,3.446081793064442e-63,1.2737404209035098e-53
1702,s12 + s38 = s19 + s43,4.532355007510813e-41,2.120226518006212e-45,2.0693251567046568e-51
1703,s27 + s9 = s18 + s5,7.278974012586616e-25,1.2887896804628632e-30,1.9544028696130206e-52
1704,s16 + s9 = s11 + s23,4.0224447099728456e-47,4.848505864556878e-59,4.472836146096906e-54
1705,s15 + s37 = s23 + s33,1.5529296850245717e-22,3.3184911142379363e-43,1.916645887661449e-54
1706,s15 + s44 = s11 + s22,2.146686505085084e-28,6.73492405904869e-41,1.9209613185648172e-45
1707,s1 + s34 = s18 + s33,4.786763419178713e-12,1.2044823938953671e-32,9.277612390665335e-39
1708,s26 + s40 = s2 + s20,7.833121169849742e-28,9.945765302586974e-41,1.6340197530644032e-54
1709,s12 + s26 = s23 + s43,2.4072572034411483e-47,2.51139425668629e-70,1.1696439529296336e-53
1710,s37 + s9 = s18 + s25,4.47251090892423e-33,2.7189700039631956e-41,3.898522983671708e-42
1711,s25 + s43 = s2 + s23,6.800861591869999e-33,1.0148161161583794e-28,1.4931547578395453e-65
1712,s22 + s43 = s19 + s4,5.381677673140451e-18,1.5497045289539625e-27,1.389537905145874e-51
1713,s27 + s46 = s3 + s8,1.8785984770836318e-23,5.744676103983103e-28,3.128715277864875e-49
1714,s19 + s27 = s17 + s4,9.430541908752151e-20,8.447535830719141e-30,9.085386745052563e-30
1715,s38 + s45 = s2 + s47,6.62296404400246e-60,1.715709411511588e-30,1.179461994087351e-87
1716,s1 + s12 = s23 + s49,2.4464970574209425e-42,4.430013075938561e-53,9.729390896731033e-54
1717,s20 + s41 = s4 + s46,3.537073030764384e-32,9.055677415123636e-30,2.5666782009598578e-55
1718,s43 + s6 = s20 + s46,5.248443810254939e-41,3.460587426498012e-54,1.9977913649333543e-51
1719,s24 + s27 = s2 + s32,1.2028166292535877e-29,4.267373541952955e-31,7.823660369680457e-59
